기관명,지점명,코드명,위도,경도,장비구분,제조사,모델명,제조번호,검정필번호,최종검정일,검정유효기간,접수번호,검정일
한국가스공사,진영관리소,JYG,35.297703,128.776839,가속도계,오토시스,VL-3120S,VL3120S-171220-01,O-2024-141,2024-10-25,2029-10-24,,
한국가스공사,진장관리소,CCG,35.559,129.365,기록계,오토시스,VS-24150C,VS24150C-180523-01,O-2024-98,2024-10-08,2029-10-07,,
한국가스공사,진장관리소,CCG,35.559,129.365,가속도계,오토시스,VL-3120S,VL3120S-180523-01,O-2024-98,2024-10-08,2029-10-07,,
한국가스공사,충주관리소,JUG,37.075,127.936,가속도계,오토시스,VL-3120S,VL3120S-H002,O-2024-260,2024-12-12,2029-12-11,,
한국가스공사,평택관리소,PTG,37,127.06,가속도계,동일테크,DSS-2030,DISS-S3-FB/00097,O-2024-240,2024-12-06,2029-12-05,,
한국가스공사,포천관리소,FCG,37.9912,127.1688,기록계,Guralp,CMG-DAS-S3,A4481,I-2024-9,2024-02-08,2029-02-07,,
한국가스공사,홍성관리소,HOG,36.6055,126.6411,가속도계,오토시스,VL-3120S,VL3120S-180320-02,O-2024-194,2024-11-19,2029-11-18,,
한국가스공사,횡성관리소,HSG,37.4738,127.9497,가속도계,Geosig,AC-73,56428,O-2024-264,2024-12-13,2029-12-12,,
한국가스공사,원남관리소,WNG,36.9172,127.6935,기록계,동일테크,DSS-1030,DISS-S3-FB/00483,I-2024-14,2024-03-05,2029-03-04,,
한국가스공사,원남관리소,WNG,36.9172,127.6935,가속도계,동일테크,DSS-2030,DISS-S3-FB/00483,I-2024-15,2024-03-06,2029-03-05,,
한국가스공사,계류관리소,GLG,37.949528,127.172937,기록계,동일테크,DSS-1030,DISS-R3-KR/00119,I-2024-77,2024-09-09,2029-09-08,,
한국가스공사,계류관리소,GLG,37.949528,127.172937,가속도계,동일테크,DSS-2030,DISS-S3-FB/00508,I-2024-77,2024-09-09,2029-09-08,,
한국가스공사,대곶관리소,DJG,37.653401,126.599128,기록계,동일테크,DSS-1030,DISS-R3-KR/00113,I-2024-46,2024-07-29,2029-07-28,,
한국가스공사,대곶관리소,DJG,37.653401,126.599128,가속도계,동일테크,DSS-2030,DISS-S3-FB/00502,I-2024-46,2024-07-29,2029-07-28,,
한국가스공사,동두천관리소,DDG,37.902671,127.090284,기록계,동일테크,DSS-1030,DISS-R3-KR/00111,I-2024-43,2024-07-22,2029-07-21,,
한국가스공사,동두천관리소,DDG,37.902671,127.090284,가속도계,동일테크,DSS-2030,DISS-S3-FB/00500,I-2024-82,2024-09-11,2029-09-10,,
한국가스공사,매암관리소,MMG,35.511316,129.382371,가속도계,동일테크,DSS-2030,DISS-S3-FB/00491,I-2024-82,2024-09-11,2029-09-10,,
한국가스공사,상창관리소,SHG,33.281659,126.346835,기록계,동일테크,DSS-1030,DISS-R3-KR/00125,I-2024-115,2024-11-04,2029-11-03,,
한국가스공사,상창관리소,SHG,33.281659,126.346835,가속도계,동일테크,DSS-2030,DISS-S3-FB/00514,I-2024-115,2024-11-04,2029-11-03,,
한국가스공사,안산관리소,AAG,37.293878,126.780194,기록계,동일테크,DSS-1030,DISS-R3-KR/00114,I-2024-47,2024-07-30,2029-07-29,,
한국가스공사,안산관리소,AAG,37.293878,126.780194,가속도계,동일테크,DSS-2030,DISS-S3-FB/00503,I-2024-47,2024-07-30,2029-07-29,,
한국가스공사,안화관리소,AHG,37.0164,127.0093,기록계,동일테크,DSS-1030,DISS-R3-KR/00116,I-2024-55,2024-08-19,2029-08-18,,
한국가스공사,안화관리소,AHG,37.0164,127.0093,가속도계,동일테크,DSS-2030,DISS-S3-FB/00505,I-2024-55,2024-08-19,2029-08-18,,
한국가스공사,앙성관리소,AUG,37.09025,127.804933,기록계,동일테크,DSS-1030,DISS-R3-KR/00112,I-2024-45,2024-07-23,2029-07-22,,
한국가스공사,앙성관리소,AUG,37.09025,127.804933,가속도계,동일테크,DSS-2030,DISS-S3-FB/00501,I-2024-45,2024-07-23,2029-07-22,,
한국가스공사,여천관리소,YNG,34.792573,127.65397,기록계,동일테크,DSS-1030,DISS-R3-KR/00123,I-2024-111,2024-11-01,2029-10-31,,
한국가스공사,여천관리소,YNG,34.792573,127.65397,가속도계,동일테크,DSS-2030,DISS-S3-FB/00512,I-2024-111,2024-11-01,2029-10-31,,
한국가스공사,초평관리소,CPG,37.138666,127.05566,기록계,동일테크,DSS-1030,DISS-R3-KR/00115,I-2024-48,2024-07-31,2029-07-30,,
한국가스공사,초평관리소,CPG,37.138666,127.05566,가속도계,동일테크,DSS-2030,DISS-S3-FB/00504,I-2024-48,2024-07-31,2029-07-30,,
한국가스공사,통영관리소,TNG,34.948207,128.42044,기록계,동일테크,DSS-1030,DISS-R3-KR/00122,I-2024-110,2024-11-01,2029-10-31,,
한국가스공사,통영관리소,TNG,34.948207,128.42044,가속도계,동일테크,DSS-2030,DISS-S3-FB/00511,I-2024-110,2024-11-01,2029-10-31,,
한국가스공사,포승관리소,PSG,37.000882,126.791031,기록계,동일테크,DSS-1030,DISS-R3-KR/00117,I-2024-56,2024-08-19,2029-08-18,,
한국가스공사,포승관리소,PSG,37.000882,126.791031,가속도계,동일테크,DSS-2030,DISS-S3-FB/00506,I-2024-56,2024-08-19,2029-08-18,,
한국가스공사,풍산관리소,PNG,37.549154,127.193503,기록계,동일테크,DSS-1030,DISS-R3-KR/00118,I-2024-57,2024-08-19,2029-08-18,,
한국가스공사,풍산관리소,PNG,37.549154,127.193503,가속도계,동일테크,DSS-2030,DISS-S3-FB/00507,I-2024-57,2024-08-19,2029-08-18,,
한국가스공사,한림관리소,HLG,33.38293,126.32184,기록계,동일테크,DSS-1030,DISS-R3-KR/00124,I-2024-114,2024-11-04,2029-11-03,,
한국가스공사,한림관리소,HLG,33.38293,126.32184,가속도계,동일테크,DSS-2030,DISS-S3-FB/00513,I-2024-114,2024-11-04,2029-11-03,,
한국가스공사,홍북관리소,HBG,36.635038,126.675958,기록계,동일테크,DSS-1030,DISS-R3-KR/00121,I-2024-80,2024-09-10,2029-09-09,,
한국가스공사,홍북관리소,HBG,36.635038,126.675958,가속도계,동일테크,DSS-2030,DISS-S3-FB/00510,I-2024-80,2024-09-10,2029-09-09,,
한국가스공사,동춘천관리소,DNG,37.767869,127.774206,기록계,동일테크,DSS-1030,DISS-R3-KR/00120,I-2024-79,2024-09-10,2029-09-09,,
한국가스공사,동춘천관리소,DNG,37.767869,127.774206,가속도계,동일테크,DSS-2030,DISS-S3-FB/00509,I-2024-79,2024-09-10,2029-09-09,,
한국가스공사,완주관리소,WZG,35.9303,127.1427,기록계,동일테크,DSS-1030,DISS-R3-KR/00135,I-2024-14,2024-03-05,2029-03-04,,
한국가스공사,완주관리소,WZG,35.9303,127.1427,가속도계,동일테크,DSS-2030,DISS-S3-FB/00478,I-2024-15,2024-03-06,2029-03-05,,
한국가스공사,신태인관리소,STG,35.69,126.87,기록계,동일테크,DSS-1030,DISS-R3-KR/00129,I-2024-21,2024-04-15,2029-04-14,,
한국가스공사,신태인관리소,STG,35.69,126.87,가속도계,동일테크,DSS-2030,DISS-S3-FB/00440,I-2024-21,2024-04-15,2029-04-14,,
한국가스공사,임실관리소,LSG,35.622,127.3113,기록계,동일테크,DSS-1030,DISS-R3-KR/00132,I-2024-18,2024-03-18,2029-03-17,,
한국가스공사,임실관리소,LSG,35.622,127.3113,가속도계,동일테크,DSS-2030,DISS-S3-FB/00475,I-2024-18,2024-03-18,2029-03-17,,
한국가스공사,남원관리소,NWG,35.3886,127.3675,기록계,동일테크,DSS-1030,DISS-R3-KR/00131,I-2024-17,2024-03-18,2029-03-17,,
한국가스공사,남원관리소,NWG,35.3886,127.3675,가속도계,동일테크,DSS-2030,DISS-S3-FB/00474,I-2024-17,2024-03-18,2029-03-17,,
한국가스공사,진안관리소,ZAG,35.7687,127.4369,기록계,동일테크,DSS-1030,DISS-R3-KR/00130,I-2024-22,2024-04-15,2029-04-14,,
한국가스공사,진안관리소,ZAG,35.7687,127.4369,가속도계,동일테크,DSS-2030,DISS-S3-FB/00473,I-2024-22,2024-04-15,2029-04-14,,
한국가스공사,입면관리소,IMG,35.3067,127.2032,기록계,동일테크,DSS-1030,DISS-R3-KR/00133,I-2024-20,2024-03-19,2029-03-18,,
한국가스공사,입면관리소,IMG,35.3067,127.2032,가속도계,동일테크,DSS-2030,DISS-S3-FB/00476,I-2024-20,2024-03-19,2029-03-18,,
한국가스공사,곡성관리소,GOG,35.3088,127.2939,기록계,동일테크,DSS-1030,DISS-R3-KR/00134,I-2024-14,2024-03-05,2029-03-04,,
한국가스공사,곡성관리소,GOG,35.3088,127.2939,가속도계,동일테크,DSS-2030,DISS-S3-FB/00477,I-2024-15,2024-03-06,2029-03-05,,
한국가스공사,사리관리소,SRG,36.8054,127.683,기록계,동일테크,DSS-1030,DISS-R3-KR/00127,I-2024-158,2024-12-19,2029-12-18,,
한국가스공사,사리관리소,SRG,36.8054,127.683,가속도계,동일테크,DSS-2030,DISS-S3-FB/00516,I-2024-158,2024-12-19,2029-12-18,,
한국가스공사,보성관리소,BXG,37.7585114,127.072458,기록계,동일테크,DSS-1030,DISS-R3-KR/00138,I-2024-150,2024-12-12,2029-12-11,,
한국가스공사,보성관리소,BXG,37.7585114,127.072458,가속도계,동일테크,DSS-2030,DISS-S3-FB/00528,I-2024-150,2024-12-12,2029-12-11,,
한국가스공사,괴산관리소,QS,36.8201,127.7704,기록계,동일테크,DSS-1030,DISS-R3-KR/00126,I-2024-157,2024-12-19,2029-12-18,,
한국가스공사,괴산관리소,QS,36.8201,127.7704,가속도계,동일테크,DSS-2030,DISS-S3-FB/00515,I-2024-157,2024-12-19,2029-12-18,,
한국농어촌공사,담양,DYG,35.37549,127.016126,기록계,GeoSIG,GMSplus,104992,I-2024-66,2024-08-26,2029-08-25,,
한국농어촌공사,담양,DYG,35.37549,127.016126,가속도계,GeoSIG,AC-73-DH,58994,I-2024-148,2024-12-10,2029-12-09,,
한국농어촌공사,이동,IDG,37.1054,127.1878,기록계,GeoSIG,GMSplus,104619,I-2024-126,2024-11-20,2029-11-19,,
한국농어촌공사,이동,IDG,37.1054,127.1878,가속도계,GeoSIG,AC-73-DH,57272,O-2024-161,2024-11-01,2029-10-31,,
한국농어촌공사,경천,WJG,36.0216,127.2418,기록계,Guralp,CMG-DM24,A4065/5076,I-2024-104,2024-10-29,2029-10-28,,
한국농어촌공사,장성,JRG,35.3548,126.8195,기록계,Guralp,CMG-DAS-U-S3,A4478/5493,I-2024-156,2024-12-18,2029-12-17,I-2026-50,2026-03-31
한국농어촌공사,보문,BNG,35.8476,129.2659,기록계,Guralp,CMG-DM24,A6496/6654,I-2024-86,2024-09-26,2029-09-25,,
한국농어촌공사,보문,BNG,35.8476,129.2659,가속도계,Guralp,CMG-5TB,TB5981,O-2024-211,2024-11-27,2029-11-26,,
한국농어촌공사,달창,DCG,35.636852,128.4716681,기록계,Guralp,CMG-DM24,A7164/7517,I-2024-86,2024-09-26,2029-09-25,,
한국농어촌공사,기흥,GHG,37.22593,127.0937,기록계,에스에이텍,SAT-SED0103,A00066,I-2024-75,2024-09-09,2029-09-08,,
한국농어촌공사,고삼,GSG,37.0812,127.2701,기록계,에스에이텍,SAT-SED0103,A00070,I-2024-75,2024-09-09,2029-09-08,,
한국농어촌공사,난정,NQG,37.77685,126.22955,기록계,Guralp,CMG-DAS-S3,A7761/8188,O-2024-245,2024-12-10,2029-12-09,,
한국농어촌공사,난정,NQG,37.77685,126.22955,가속도계,Guralp,CMG-5TB,TB5C06,O-2024-245,2024-12-10,2029-12-09,,
한국농어촌공사,용당,YQG,37.00488,127.71193,기록계,Guralp,CMG-DAS-S3,A7701/8136,O-2024-256,2024-12-12,2029-12-11,,
한국농어촌공사,용당,YQG,37.00488,127.71193,가속도계,Nanometrics,TitanPH,1503,I-2024-137,2024-11-27,2029-11-26,,
한국농어촌공사,미호,MHG,36.8166,127.4976,기록계,Guralp,CMG-DAS-S3,A7726/8153,O-2024-247,2024-12-10,2029-12-09,,
한국농어촌공사,고풍,GPG,36.7903,126.593,기록계,Guralp,CMG-DAS-S3,A7687/8119,O-2024-276,2024-12-18,2029-12-17,,
한국농어촌공사,고풍,GPG,36.7903,126.593,가속도계,Guralp,CMG-5TB,TB5E05,O-2024-276,2024-12-18,2029-12-17,,
한국농어촌공사,용암,YAG,36.60837,127.24886,기록계,Guralp,CMG-DAS-S3,A7700/8140,O-2024-284,2024-12-20,2029-12-19,I-2026-32,2026-03-05
한국농어촌공사,용암,YAG,36.60837,127.24886,가속도계,Guralp,CMG-5TB,TB5E08,O-2024-284,2024-12-20,2029-12-19,,
한국농어촌공사,궁평,GJG,36.7217,126.998,가속도계,Guralp,CMG-5TB,TB5E06,O-2024-281,2024-12-19,2029-12-18,,
한국농어촌공사,반산,BSG,36.27339,126.85684,기록계,GeoSIG,GMSplus,103847,O-2024-271,2024-12-17,2029-12-16,,
한국농어촌공사,반산,BSG,36.27339,126.85684,가속도계,GeoSIG,AC-73-DH,56759,O-2024-271,2024-12-17,2029-12-16,,
한국농어촌공사,칠갑,CGG,36.4401,126.83958,기록계,GeoSIG,GMSplus,103848,O-2024-269,2024-12-16,2029-12-15,,
한국농어촌공사,칠갑,CGG,36.4401,126.83958,가속도계,GeoSIG,AC-73-DH,56767,O-2024-269,2024-12-16,2029-12-15,,
한국농어촌공사,복심,BQG,36.18392,126.86014,기록계,GeoSIG,GMSplus,103846,O-2024-278,2024-12-18,2029-12-17,,
한국농어촌공사,복심,BQG,36.18392,126.86014,가속도계,GeoSIG,AC-73-DH,56756,O-2024-278,2024-12-18,2029-12-17,,
한국농어촌공사,덕용,DQG,36.1386,126.8256,가속도계,Guralp,CMG-5TB,TB5E02,O-2024-267,2024-12-16,2029-12-15,,
한국농어촌공사,서부,SBG,36.1193,126.69215,가속도계,Guralp,CMG-5TB,TB5E03,O-2024-270,2024-12-17,2029-12-16,,
한국농어촌공사,동부,DBG,36.11513,126.77656,기록계,Guralp,CMG-DAS-S3,A7692/8113,I-2024-30,2024-06-28,2029-06-27,I-2026-57,2026-04-06
한국농어촌공사,동상,DSG,35.9528,127.27416,가속도계,GeoSIG,AC-73-DH,56759,O-2024-271,2024-12-17,2029-12-16,,
한국농어촌공사,금평,GMG,35.7191,127.0117,기록계,GeoSIG,GMSplus,103840,O-2024-220,2024-12-03,2029-12-02,,
